name,job,movie_count,gender,popularity,profile_path,order
Marci Rodgers,Costume Design,4,Female,0.677,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,554
Jeffrey Wolf,Editor,4,Male,0.6559999999999999,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,555
Lol Crawley,Director of Photography,4,Male,0.652,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,556
Judy Shrewsbury,Costume Design,4,Female,0.629,https://image.tmdb.org/t/p/original/662N2ZWsA06Qa3LcubMvJbZT74c.jpg,557
Natasha Braier,Director of Photography,4,Female,0.625,https://image.tmdb.org/t/p/original/u05OMZaKZn4jNCa7sDyYTBobxci.jpg,558
Ralph E. Winters,Editor,4,Male,0.6,https://image.tmdb.org/t/p/original/27n6YlbRZv48woZX1QwvmhQ2WVQ.jpg,559
David Rennie,Editor,4,Male,0.6,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,559
Charles Minsky,Director of Photography,4,Male,0.6,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,559
Orry-Kelly,Costume Design,4,Male,0.6,https://image.tmdb.org/t/p/original/sbO49ovOUfjyYwRHA66uSVsssSr.jpg,559
Olga Mill,Costume Design,4,Female,0.6,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,559
Taylor Sheridan,Writer,3,Male,92.911,https://image.tmdb.org/t/p/original/enrOQII7bCIf7U0WbdxiuXGfzrs.jpg,560
Clint Eastwood,Director,3,Male,50.58700000000001,https://image.tmdb.org/t/p/original/dU35NnjZ4aGw5abIJe3WXVf3Eey.jpg,561
James Cameron,Writer,3,Male,35.774,https://image.tmdb.org/t/p/original/9NAZnTjBQ9WcXAQEzZpKy4vdQto.jpg,562
James Cameron,Screenplay,3,Male,35.774,https://image.tmdb.org/t/p/original/9NAZnTjBQ9WcXAQEzZpKy4vdQto.jpg,562
Sylvester Stallone,Screenplay,3,Male,35.361,https://image.tmdb.org/t/p/original/qDRGPAcQoW8Wuig9bvoLpHwf1gU.jpg,563
Taika Waititi,Director,3,Male,26.724,https://image.tmdb.org/t/p/original/aH6MgwFhomAPNBRPyO2fhpU5kbk.jpg,564
John Carpenter,Director,3,Male,22.874,https://image.tmdb.org/t/p/original/ghBgALx0z2hGdY32eG9VL6dPyhz.jpg,565
Justin Theroux,Screenplay,3,Male,20.086,https://image.tmdb.org/t/p/original/vnI9L0rXBAw1HeC0Q8hJGeJMGAW.jpg,566
Joe Russo,Director,3,Male,18.353,https://image.tmdb.org/t/p/original/ph1GRCWVKk6Mz9lMBrxKvlb6Imo.jpg,567
James Mangold,Screenplay,3,Male,17.956,https://image.tmdb.org/t/p/original/pk0GDjn99crNwR4qgCCEokDYd71.jpg,568
Martin Scorsese,Screenplay,3,Male,17.377,https://image.tmdb.org/t/p/original/9U9Y5GQuWX3EZy39B8nkk4NY01S.jpg,569
Lana Wachowski,Writer,3,Female,16.711,https://image.tmdb.org/t/p/original/5KNV7YBSPTBUAIXGfIcPmbhho9w.jpg,570
Ron Howard,Director,3,Male,16.614,https://image.tmdb.org/t/p/original/tDKn6gAgvARdQRfuem2JwyNcP3B.jpg,571
Jordan Peele,Director,3,Male,16.048,https://image.tmdb.org/t/p/original/hQzDPiMQtO4GqtKj4CcuUBoYaJD.jpg,572
Jordan Peele,Writer,3,Male,16.048,https://image.tmdb.org/t/p/original/hQzDPiMQtO4GqtKj4CcuUBoYaJD.jpg,572
Greta Gerwig,Writer,3,Female,15.318,https://image.tmdb.org/t/p/original/3H0xzU12GTNJyQTpGysEuI9KyiQ.jpg,573
Anthony Russo,Director,3,Male,14.433,https://image.tmdb.org/t/p/original/xbINBnWn28YygYWUJ1aSAw0xPRv.jpg,574
Christopher McQuarrie,Director,3,Male,13.751,https://image.tmdb.org/t/p/original/82W339V8turXUdaCajqOyekxhmD.jpg,575
Ali Wong,Writer,3,Female,13.461,https://image.tmdb.org/t/p/original/zrzLHVEKrTqlD7o60ChfZoPA9Nn.jpg,576
John Hughes,Writer,3,Male,13.311,https://image.tmdb.org/t/p/original/1Pm0HXRXSwz5BON9HHNDLdl4HjZ.jpg,577
Woody Allen,Writer,3,Male,13.107,https://image.tmdb.org/t/p/original/wcPQgZLDibuej1RwNTy1R2U2ZJw.jpg,578
Christopher Guest,Writer,3,Male,12.897,https://image.tmdb.org/t/p/original/blRS1tkcgZROLC7ObGigFEzvp2r.jpg,579
Christopher Guest,Director,3,Male,12.897,https://image.tmdb.org/t/p/original/blRS1tkcgZROLC7ObGigFEzvp2r.jpg,579
Judd Apatow,Screenplay,3,Male,12.202,https://image.tmdb.org/t/p/original/7iD2D263nT0ZOF6vuUojQYQ5cbf.jpg,580
Chung Seo-kyung,Writer,3,Female,12.157000000000002,https://image.tmdb.org/t/p/original/puBGFSws4gSME2OhBUgzbcooOjQ.jpg,581
Brian De Palma,Director,3,Male,11.969,https://image.tmdb.org/t/p/original/57sJhqM6Sp6WKL3nkA89yZg83bv.jpg,582
Jon Turteltaub,Director,3,Male,11.827999999999998,https://image.tmdb.org/t/p/original/embHCkQj1fs1PaISQSQQbi9TjHj.jpg,583
Rian Johnson,Writer,3,Male,11.755999999999998,https://image.tmdb.org/t/p/original/uPWwvdppeZVKPbYcjXKU8zyuAVh.jpg,584
Paul Thomas Anderson,Screenplay,3,Male,11.586,https://image.tmdb.org/t/p/original/29DHpRKddqTwo2NU162Y49JoQYa.jpg,585
Bill Condon,Director,3,Male,11.411,https://image.tmdb.org/t/p/original/zgqg8ZS1JN2WJq141dbgTwtPbyx.jpg,586
Wes Anderson,Writer,3,Male,11.086999999999998,https://image.tmdb.org/t/p/original/5z2WroP0CgQ5vI17M0hzi8o5NAn.jpg,587
Darren Aronofsky,Director,3,Male,11.029000000000002,https://image.tmdb.org/t/p/original/sjcLM5iuF9ArlU4iv532tjmFmYN.jpg,588
Aaron Sorkin,Screenplay,3,Male,10.895000000000001,https://image.tmdb.org/t/p/original/rcRPzHLGQIKZ6BWu5EVeDFDy75Y.jpg,589
Aaron Sorkin,Director,3,Male,10.895000000000001,https://image.tmdb.org/t/p/original/rcRPzHLGQIKZ6BWu5EVeDFDy75Y.jpg,589
Chris Weitz,Screenplay,3,Male,10.824000000000003,https://image.tmdb.org/t/p/original/4HONbwCefKNKBXafRRjXZN00wJE.jpg,590
Raja Gosnell,Editor,3,Male,10.771,https://image.tmdb.org/t/p/original/dIovlHUjOfBEhqrUENBaRmGIAc0.jpg,591
Jonathan Nolan,Screenplay,3,Male,10.652,https://image.tmdb.org/t/p/original/qd8d381vz2skpreY1BfVuSfLJts.jpg,592
Edgar Wright,Director,3,Male,10.425,https://image.tmdb.org/t/p/original/dQzv5Ml2SkelS33hgl7E2oh0a9S.jpg,593
Andrew Adamson,Screenplay,3,Male,10.317,https://image.tmdb.org/t/p/original/qqIAVKAe5LHRbPyZUlptsqlo4Kb.jpg,594
Andrew Adamson,Director,3,Male,10.317,https://image.tmdb.org/t/p/original/qqIAVKAe5LHRbPyZUlptsqlo4Kb.jpg,594
David S. Goyer,Screenplay,3,Male,10.257,https://image.tmdb.org/t/p/original/gf44Hr3HJuWK7ZMHQKzDNBe0ylI.jpg,595
George Lucas,Editor,3,Male,10.204,https://image.tmdb.org/t/p/original/WCSZzWdtPmdRxH9LUCVi2JPCSJ.jpg,596
Joss Whedon,Screenplay,3,Male,10.171,https://image.tmdb.org/t/p/original/mVvpZnKYKSCtkOQixQnOonV5kv3.jpg,597
David Lynch,Writer,3,Male,10.153,https://image.tmdb.org/t/p/original/9xRmptsf4kuEbDpCwl80VpnGg4K.jpg,598
John Mulaney,Writer,3,Male,10.136,https://image.tmdb.org/t/p/original/dCvVHa6dI0zcavzzcaN2qNCYcoI.jpg,599
Amanda Silver,Screenplay,3,Female,10.015,https://image.tmdb.org/t/p/original/j26E4ifZClUceVocOmDG9sWm7uP.jpg,600
Oliver Stone,Director,3,Male,9.731,https://image.tmdb.org/t/p/original/nPFtjueZHmU56boVKXEvAoQOTWf.jpg,601
John Lee Hancock,Director,3,Male,9.534,https://image.tmdb.org/t/p/original/ytGKxuC1sFUmd68jUwDA37Jn0LG.jpg,602
Nick Cassavetes,Director,3,Male,9.528,https://image.tmdb.org/t/p/original/kFGQOcOyBvQSW4k6m5LR8lnbu8n.jpg,603
Seth Gordon,Director,3,Male,9.526,https://image.tmdb.org/t/p/original/3V2gHFkbez8iGTdlYyS9NxMujfw.jpg,604
Terry Rossio,Screenplay,3,Male,9.513,https://image.tmdb.org/t/p/original/fFB0vhLH1dU6pSMWojEY5Stbv21.jpg,605
Rainer Werner Fassbinder,Editor,3,Male,9.429,https://image.tmdb.org/t/p/original/xll1qAg0TOzcuNlfZWEEKB1JxqR.jpg,606
George Miller,Writer,3,Male,9.4,https://image.tmdb.org/t/p/original/eUzusS4Q8lOdlyjxQ777pf9oLuu.jpg,607
Peter Craig,Screenplay,3,Male,9.311,https://image.tmdb.org/t/p/original/5r0nnz5JJ8bIiUfcK2TaasmJm3h.jpg,608
Robert Rodriguez,Screenplay,3,Male,9.042,https://image.tmdb.org/t/p/original/bPqRdLWWwpOT8sBdj9PWOzNgwou.jpg,609
Christopher Miller,Director,3,Male,8.966000000000003,https://image.tmdb.org/t/p/original/3C8Ht6SVxz5HJ0kTEy2Fp5yuZnP.jpg,610
Bong Joon-ho,Director,3,Male,8.934,https://image.tmdb.org/t/p/original/tKLJBqbdH6HFj2QxLA5o8Zk7IVs.jpg,611
Bong Joon-ho,Screenplay,3,Male,8.934,https://image.tmdb.org/t/p/original/tKLJBqbdH6HFj2QxLA5o8Zk7IVs.jpg,611
Henry Selick,Director,3,Male,8.897,https://image.tmdb.org/t/p/original/2LvtcpV8njWrp2W9eXmTNjsAWev.jpg,612
Kyle Balda,Director,3,Male,8.812000000000003,https://image.tmdb.org/t/p/original/uay7ZJLuW47ClGfQ4FGWgXZOerv.jpg,613
Wong Kar-wai,Screenplay,3,Male,8.761000000000001,https://image.tmdb.org/t/p/original/gWfo3lseDx5h9YzsfnaVblG3S6c.jpg,614
Sofia Coppola,Screenplay,3,Female,8.665,https://image.tmdb.org/t/p/original/dzHC2LxmarkBxWLhjp2DRa5oCev.jpg,615
Shane Black,Director,3,Male,8.454,https://image.tmdb.org/t/p/original/fafBg8LjtQqsXyFg8ZgW7DHQXKt.jpg,616
Jonathan Frakes,Director,3,Male,8.356,https://image.tmdb.org/t/p/original/koY6DtPAnuiJpdOW3bPHzmoC6cZ.jpg,617
Tom Shadyac,Director,3,Male,8.238,https://image.tmdb.org/t/p/original/kuliB1DrKSbdn2jxESncPbWxGrD.jpg,618
Sydney Pollack,Director,3,Male,8.187999999999999,https://image.tmdb.org/t/p/original/Ejg60nQr6qBR0pZNxLd5gO5zRF.jpg,619
Ken Daurio,Screenplay,3,Male,8.144,https://image.tmdb.org/t/p/original/w2h65hO12TzEZmONJ3RB6DqcskJ.jpg,620
Matthew Vaughn,Director,3,Male,8.115,https://image.tmdb.org/t/p/original/Dnbz3B7yy4u0abixuD5LakZgsy.jpg,621
Ted Elliott,Screenplay,3,Male,8.097999999999999,https://image.tmdb.org/t/p/original/kGW95TZLI1qCvZUmk8gPnlviSqy.jpg,622
William Goldman,Screenplay,3,Male,8.068999999999999,https://image.tmdb.org/t/p/original/j9Dr9H4YsrVXIRKqnykcq08zPBS.jpg,623
Tim Herlihy,Screenplay,3,Male,7.9860000000000015,https://image.tmdb.org/t/p/original/5D1jkiW2Z3CdudNqOVsRa62qbnX.jpg,624
Joseph Kosinski,Director,3,Male,7.95,https://image.tmdb.org/t/p/original/oWLUXWY0j8TYzwnf2wETYWO181S.jpg,625
David Cronenberg,Director,3,Male,7.938,https://image.tmdb.org/t/p/original/kLHnBnUomcH96PdLRBnuZUzRoY1.jpg,626
Lars von Trier,Writer,3,Male,7.709,https://image.tmdb.org/t/p/original/rlUAvvpXwSA3Qihl3vDW7RtWagH.jpg,627
Francis Ford Coppola,Screenplay,3,Male,7.662999999999999,https://image.tmdb.org/t/p/original/mGKkVp3l9cipPt10AqoQnwaPrfI.jpg,628
Damien Chazelle,Writer,3,Male,7.616,https://image.tmdb.org/t/p/original/14kRZ3XxNMyBv717YQSXr3wCucy.jpg,629
Damien Chazelle,Director,3,Male,7.616,https://image.tmdb.org/t/p/original/14kRZ3XxNMyBv717YQSXr3wCucy.jpg,629
Cary Joji Fukunaga,Screenplay,3,Male,7.592,https://image.tmdb.org/t/p/original/qhrtYCUM2NEaqVP3oB7vqkOTpx0.jpg,630
Cary Joji Fukunaga,Director,3,Male,7.592,https://image.tmdb.org/t/p/original/qhrtYCUM2NEaqVP3oB7vqkOTpx0.jpg,630
Stephen Daldry,Director,3,Male,7.492000000000001,https://image.tmdb.org/t/p/original/3nxFXIgMXhqU1aCOp7TOOEnhKCq.jpg,631
Gary Ross,Director,3,Male,7.352,https://image.tmdb.org/t/p/original/fEZbjmP02SIaXf1PLYhBE7uzWGn.jpg,632
Peter Farrelly,Director,3,Male,7.352,https://image.tmdb.org/t/p/original/3PDYOFfk5NLmNcEz6SFZmdmqVZr.jpg,632
Gary Ross,Screenplay,3,Male,7.352,https://image.tmdb.org/t/p/original/fEZbjmP02SIaXf1PLYhBE7uzWGn.jpg,632
Hervé Schneid,Editor,3,Male,7.213999999999999,https://image.tmdb.org/t/p/original/iXvTlGk7EhcHav9oe3v8F8BGuHd.jpg,633
Boaz Yakin,Director,3,Male,7.178,https://image.tmdb.org/t/p/original/fBMZdwXjIilRm4tWHs24fPnsVeq.jpg,634
Buck Henry,Screenplay,3,Male,7.175999999999999,https://image.tmdb.org/t/p/original/iAOjaj5OHMMXno65MwmDtkqHeb6.jpg,635
Luc Besson,Writer,3,Male,7.155,https://image.tmdb.org/t/p/original/p7QoPAMP6wfkgcwELkM5VtdGYHU.jpg,636
Rick Jaffa,Screenplay,3,Male,7.150000000000001,https://image.tmdb.org/t/p/original/iki2KpmMFhLIdq3pvHhq7tit8Q1.jpg,637
John McTiernan,Director,3,Male,7.0569999999999995,https://image.tmdb.org/t/p/original/yVfDkVbgQHD1A7JSV8Z47EjB1mU.jpg,638
Jonathan Aibel,Screenplay,3,Male,6.706,https://image.tmdb.org/t/p/original/nKKXpwXrkZawLhrbyKBSCpEJzT7.jpg,639
Tig Notaro,Director,3,Female,6.6819999999999995,https://image.tmdb.org/t/p/original/tdZ6XLzIaK0HWWPSM2B5OrOqUC0.jpg,640
Lee Daniels,Director,3,Male,6.648,https://image.tmdb.org/t/p/original/6boIrLokvene1qlhvb4wiKB5Ikd.jpg,641
Sidney Lumet,Director,3,Male,6.619,https://image.tmdb.org/t/p/original/zuYwoP6mTEAJu9pTZ7u3NKP67gu.jpg,642
F. Gary Gray,Director,3,Male,6.565,https://image.tmdb.org/t/p/original/gAM7rzBe0i9LMG7rX24y3ekPW5x.jpg,643
Yorgos Lanthimos,Director,3,Male,6.4270000000000005,https://image.tmdb.org/t/p/original/eK2RB0nSEmB6RVSbHB2b6v0Nuip.jpg,644
Krzysztof Kieślowski,Director,3,Male,6.303999999999999,https://image.tmdb.org/t/p/original/8wxPNOV9dg7EDHAFrRdJf6BitMl.jpg,645
Krzysztof Kieślowski,Screenplay,3,Male,6.303999999999999,https://image.tmdb.org/t/p/original/8wxPNOV9dg7EDHAFrRdJf6BitMl.jpg,645
Anne Fletcher,Director,3,Female,6.245,https://image.tmdb.org/t/p/original/yAhFS3NZjQU8zExfJQ3SXEYGMfP.jpg,646
Howard Hawks,Director,3,Male,6.199000000000001,https://image.tmdb.org/t/p/original/hG2oF9wZlqwGqP6EhG0qaN9Afg7.jpg,647
Geoffrey Unsworth,Director of Photography,3,Male,6.178,https://image.tmdb.org/t/p/original/tlwlMCCVMWnxnOnaWITT61A41PB.jpg,648
Charles Dickens,Novel,3,Male,6.1209999999999996,https://image.tmdb.org/t/p/original/vuy9knaprX05bT4WNJki5iDPfsK.jpg,649
Jim Jarmusch,Director,3,Male,6.081,https://image.tmdb.org/t/p/original/yPnexAF9UcWAvCczmmGAhS72sto.jpg,650
Rob Minkoff,Director,3,Male,6.074000000000001,https://image.tmdb.org/t/p/original/fn5QA0bqJn6tk4Wt1QonjojFPjd.jpg,651
John Madden,Director,3,Male,6.028,https://image.tmdb.org/t/p/original/z0msDsLeFxfE70DkIKstymRlTKf.jpg,652
Andrzej Bartkowiak,Director of Photography,3,Male,5.9510000000000005,https://image.tmdb.org/t/p/original/cBYVubgzVWBPCQ7OzRRa0AL6tLe.jpg,653
Nicholas Stoller,Director,3,Male,5.916,https://image.tmdb.org/t/p/original/247iI9VZHnKB9QteCIUheKAAZtI.jpg,654
Nicholas Stoller,Writer,3,Male,5.916,https://image.tmdb.org/t/p/original/247iI9VZHnKB9QteCIUheKAAZtI.jpg,654
Noah Baumbach,Writer,3,Male,5.803,https://image.tmdb.org/t/p/original/wRfV5qYIJHk4NH9gkKQnk99E5Qn.jpg,655
Robert Towne,Screenplay,3,Male,5.774,https://image.tmdb.org/t/p/original/pc1bpO4nljMqvz0P8A9nC6fZa1.jpg,656
Marc Webb,Director,3,Male,5.614,https://image.tmdb.org/t/p/original/65tk6xLNEW4EG0CSrxbVeHDi03a.jpg,657
Jared Bush,Screenplay,3,Male,5.509,https://image.tmdb.org/t/p/original/2gIwj1cnqZIKWaFg0ihmZnuZypR.jpg,658
John Hamburg,Screenplay,3,Male,5.433,https://image.tmdb.org/t/p/original/8DTfU7tHitjaoYsqXXbMYwBm4jh.jpg,659
Cinco Paul,Screenplay,3,Male,5.363,https://image.tmdb.org/t/p/original/phZeM2oJ8jclBfCWzxgE6y9RiR6.jpg,660
Alex Kurtzman,Writer,3,Male,5.282,https://image.tmdb.org/t/p/original/uDZxuaV19OYMhN7vuuVg1bSlqUM.jpg,661
Andrew Niccol,Director,3,Male,5.276,https://image.tmdb.org/t/p/original/jTNhskoCvZsLqZwk5CFIrMpCftx.jpg,662
Alexander Payne,Screenplay,3,Male,5.21,https://image.tmdb.org/t/p/original/d8mwLxuCMxMxcE8Qys9sdUb7UZg.jpg,663
Anthony Dod Mantle,Director of Photography,3,Male,5.167999999999998,https://image.tmdb.org/t/p/original/tAOFdzN6tJuV3EgKNbEeyEHUihP.jpg,664
John R. Leonetti,Director of Photography,3,Male,5.127999999999999,https://image.tmdb.org/t/p/original/uksq1bamaA4MfpBPaP4Vv8BvLpu.jpg,665
Alan J. Pakula,Screenplay,3,Male,5.052333333333333,https://image.tmdb.org/t/p/original/44XCSWIvllMTVuXCzEoECwqoxmv.jpg,666
Joel Schumacher,Director,3,Male,4.9830000000000005,https://image.tmdb.org/t/p/original/ttXniaNjekrOBjLQpZqTv89AakA.jpg,667
Jason Ballantine,Editor,3,Male,4.922,https://image.tmdb.org/t/p/original/9gl7jGZpFeoepsFmb7Vi6vvFOKr.jpg,668
Paul Schrader,Writer,3,Male,4.897,https://image.tmdb.org/t/p/original/ctRxgCUSRFudwFaPG2AanL71Y3V.jpg,669
Gore Verbinski,Director,3,Male,4.887,https://image.tmdb.org/t/p/original/rSQRdmLNAwdKxrtvBSSlBmWeSsj.jpg,670
Jon Poll,Editor,3,Male,4.843999999999999,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,671
Adam Shankman,Director,3,Male,4.612,https://image.tmdb.org/t/p/original/zZmZgVp5OTU2eSMCDuOXGlQ4fBR.jpg,672
Roberto Orci,Writer,3,Male,4.601,https://image.tmdb.org/t/p/original/mkc51BZ6dYg843frBA9flomxFda.jpg,673
Wes Craven,Director,3,Male,4.597,https://image.tmdb.org/t/p/original/eqwl6owrYykeTGTpKxwcAkbEJmg.jpg,674
Will Gluck,Director,3,Male,4.592,https://image.tmdb.org/t/p/original/facxxJZFpnoufJIY4jU9mC7RGKx.jpg,675
Jeff Kinney,Book,3,Male,4.561,https://image.tmdb.org/t/p/original/gaD2ah4lUi1Yx30HrUBLb07aDYH.jpg,676
John Grisham,Novel,3,Male,4.487,https://image.tmdb.org/t/p/original/upIR0MeIQBEYvR3HzoqcA2IHm0v.jpg,677
Andrew Ahn,Director,3,Male,4.441,https://image.tmdb.org/t/p/original/kIlQYz9LsirsA86yBf7s5Ct1P99.jpg,678
Michael Showalter,Director,3,Male,4.405,https://image.tmdb.org/t/p/original/AtX8Eli8Cg8g8HrcRJDBFnplyN0.jpg,679
Sim Evan-Jones,Editor,3,Male,4.3610000000000015,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,680
Malgosia Turzanska,Costume Design,3,Male,4.3580000000000005,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,681
Simon Beaufoy,Screenplay,3,Male,4.35,https://image.tmdb.org/t/p/original/5K3SYkrzvBLBusV0Js22QFds8Ok.jpg,682
Ed Solomon,Screenplay,3,Male,4.195,https://image.tmdb.org/t/p/original/5uvmBGQn0bPjQmfh5dTCkEnOVWZ.jpg,683
Glenn Berger,Screenplay,3,Male,4.175,https://image.tmdb.org/t/p/original/y73tugvcByortnEoKuCMm4g3wcy.jpg,684
Craig Gillespie,Director,3,Male,4.13,https://image.tmdb.org/t/p/original/pVHspL9QWsXCm3t3VXEaCJ9y8Zz.jpg,685
Mandy Walker,Director of Photography,3,Female,4.128,https://image.tmdb.org/t/p/original/VCgawTuKQygLce54PQ9QcVjL7y.jpg,686
Dave Callaham,Screenplay,3,Male,4.081,https://image.tmdb.org/t/p/original/mbppbv25p2o2W6FAtPbFNSUeGLj.jpg,687
Audrey Wells,Screenplay,3,Female,4.06,https://image.tmdb.org/t/p/original/sTF0DbsykxPAziztGnQbB0Zb9Re.jpg,688
David Kajganich,Screenplay,3,Male,4.039,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,689
Bob Tzudiker,Screenplay,3,Male,4.035,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,690
Guy Hamilton,Director,3,Male,4.034,https://image.tmdb.org/t/p/original/xXRi72ziu0jE6g3k37mxzk4E2oD.jpg,691
Nick Park,Writer,3,Male,4.016,https://image.tmdb.org/t/p/original/f7MzwTzd2Wu2JjL74R8t7ixVBLN.jpg,692
Barry Levinson,Director,3,Male,3.9629999999999996,https://image.tmdb.org/t/p/original/gAVvEqbd9EBLiVBWArH7Poe0F1b.jpg,693
Hank Corwin,Editor,3,Male,3.952,https://image.tmdb.org/t/p/original/ezgOLpVW4KLijeVaGHvRf9tWvWM.jpg,694
Jan de Bont,Director,3,Male,3.9150000000000005,https://image.tmdb.org/t/p/original/omuf0WjtBlkRWlVHPTgaXKhQsDe.jpg,695
Jan de Bont,Director of Photography,3,Male,3.9150000000000005,https://image.tmdb.org/t/p/original/omuf0WjtBlkRWlVHPTgaXKhQsDe.jpg,695
Lowell Ganz,Screenplay,3,Male,3.8959999999999995,https://image.tmdb.org/t/p/original/oZ0ReE7DmeBVJQ4zPYJR6CVpUOm.jpg,696
David Slade,Director,3,Male,3.89,https://image.tmdb.org/t/p/original/9jL9OasecqvhQFvGYQtB4K6omGf.jpg,697
Alisa Lepselter,Editor,3,Female,3.842,https://image.tmdb.org/t/p/original/wUW40ytbhpiQj8LHpf95ePOzGyg.jpg,698
Louis Leterrier,Director,3,Male,3.815,https://image.tmdb.org/t/p/original/pJl1hNtZOIxrdzQjwGlicWWGSXg.jpg,699
Madeline Fontaine,Costume Design,3,Female,3.808,https://image.tmdb.org/t/p/original/dMglT2TUj7u0AVlaJUaKQcOtKf6.jpg,700
Peter Weir,Director,3,Male,3.792,https://image.tmdb.org/t/p/original/4GxIZX5gtbMpW4ZgHwvGmLSIHOE.jpg,701
Harald Zwart,Director,3,Male,3.7389999999999994,https://image.tmdb.org/t/p/original/1ncMe83Yo8SAj2o8z71eGQUPMBK.jpg,702
Steve McQueen,Director,3,Male,3.6970000000000005,https://image.tmdb.org/t/p/original/toU1yd6PFn88utmDpWTZ69h5Pkr.jpg,703
Gregory Plotkin,Editor,3,Male,3.6839999999999997,https://image.tmdb.org/t/p/original/sUGMMdWoLobZE4DuaXhLTOPVkby.jpg,704
Brian Robbins,Director,3,Male,3.679,https://image.tmdb.org/t/p/original/zac1aXzDsp5J93NntcvAbvlW12S.jpg,705
Michael Arndt,Screenplay,3,Male,3.64,https://image.tmdb.org/t/p/original/iTJcSs93lxURPoFo2fegB8shBlX.jpg,706
Daniel Waters,Screenplay,3,Male,3.618,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,707
Stanley Donen,Director,3,Male,3.6139999999999994,https://image.tmdb.org/t/p/original/ds7TffqzWhnW9kndY1hnOajkpEA.jpg,708
David O. Russell,Screenplay,3,Male,3.5370000000000004,https://image.tmdb.org/t/p/original/59rXnJS4g5dUr1Hz8QNLo5epD2a.jpg,709
Masanobu Takayanagi,Director of Photography,3,Male,3.53,https://image.tmdb.org/t/p/original/1r8yIorxQlg6jS5GWFjxMyS9DxG.jpg,710
Nora Ephron,Director,3,Female,3.361,https://image.tmdb.org/t/p/original/5m0iu8lT0TVu0nKk5eWOR7w2K0a.jpg,711
Nora Ephron,Screenplay,3,Female,3.361,https://image.tmdb.org/t/p/original/5m0iu8lT0TVu0nKk5eWOR7w2K0a.jpg,711
Chris Renaud,Director,3,Male,3.331000000000001,https://image.tmdb.org/t/p/original/sumBJgBqRkK4XEJ2JYXpad3MTJs.jpg,712
Jack Cardiff,Director of Photography,3,Male,3.312,https://image.tmdb.org/t/p/original/1xiGGQ64mlDmgUOuSQsJdGLg6qn.jpg,713
Bob Fosse,Director,3,Male,3.2679999999999993,https://image.tmdb.org/t/p/original/xWTGPJmWMZh6n5GhGfOB4rdDrVG.jpg,714
Ben Sharpsteen,Director,3,Male,3.266,https://image.tmdb.org/t/p/original/jg59TdKnq4nMWjTlQczIa577MxD.jpg,715
Nicholas Meyer,Screenplay,3,Male,3.266,https://image.tmdb.org/t/p/original/56BrNntEbLPEIciPH1ZKD3ijqFs.jpg,715
Ben Richardson,Director of Photography,3,Male,3.227,https://image.tmdb.org/t/p/original/qWUyygrFlpfvYrS8NNCMnpevIdB.jpg,716
Eduardo Serra,Director of Photography,3,Male,3.227,https://image.tmdb.org/t/p/original/ocove8OZVCQOKScZXyCaCKRSEaX.jpg,716
Michael Goldenberg,Screenplay,3,Male,3.2230000000000003,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,717
Claire Denis,Screenplay,3,Female,3.222,https://image.tmdb.org/t/p/original/zKR7pmegNQDjWqeWv7JNvHqJ2l5.jpg,718
Bill Butler,Director of Photography,3,Male,3.222,https://image.tmdb.org/t/p/original/kiEZlHSzWCTrzpAjc4XjFFVBPkF.jpg,718
Joseph L. Mankiewicz,Director,3,Male,3.221,https://image.tmdb.org/t/p/original/1zqHOZQlevCE2ld15qUt24Nxr7u.jpg,719
Todd C. Ramsay,Editor,3,Male,3.208,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,720
Gary Trousdale,Director,3,Male,3.187,https://image.tmdb.org/t/p/original/lb6bmg1S6tpLIvxVN3Q6gP72h0f.jpg,721
Jack Kinney,Director,3,Male,3.144,https://image.tmdb.org/t/p/original/mKYc1GV9rqbvzVYMrhFg3LnA7A8.jpg,722
Anthony Minghella,Screenplay,3,Male,3.142,https://image.tmdb.org/t/p/original/f9IfR1DdIZRDBW7eiRB8omYfc8E.jpg,723
David Hand,Director,3,Male,3.119,https://image.tmdb.org/t/p/original/fZ5OKDm8YJmAfzPdvatMGuCRDu6.jpg,724
